return_id,item_id,reason,return_date
594,60251,damaged,2024-09-24 04:50:10
595,59599,not_as_described,2024-07-25 10:46:42
596,2823,changed_mind,2024-10-02 11:30:54
597,23562,changed_mind,2024-11-05 13:59:52
598,65564,late_delivery,2024-08-19 03:47:18
599,146368,not_as_described,2024-10-16 04:35:15
600,38888,changed_mind,2024-07-15 08:02:10
601,152175,not_as_described,2025-05-24 06:35:26
602,41433,changed_mind,2025-01-16 04:19:04
603,154562,late_delivery,2025-02-25 18:33:02
604,78681,damaged,2025-01-27 17:40:26
605,108685,damaged,2025-06-04 12:28:02
606,137172,late_delivery,2025-06-18 10:32:00
607,195849,damaged,2024-07-19 20:00:21
608,4070,not_as_described,2025-01-23 07:27:01
609,71494,late_delivery,2025-01-02 20:56:07
610,181772,damaged,2025-07-06 16:08:33
611,75625,not_as_described,2025-02-27 11:21:38
612,153996,changed_mind,2024-08-04 14:46:39
613,94368,late_delivery,2025-01-14 00:00:42
614,170910,not_as_described,2024-12-01 06:00:52
615,44058,damaged,2025-02-10 11:48:39
616,45158,late_delivery,2025-06-27 07:03:19
617,74723,late_delivery,2025-04-10 22:00:37
618,123454,not_as_described,2025-01-25 16:12:29
619,100172,late_delivery,2024-10-28 20:19:39
620,47221,damaged,2024-12-30 16:54:18
621,157806,damaged,2024-10-09 18:26:14
622,164743,not_as_described,2025-04-20 23:17:12
623,61993,changed_mind,2025-05-25 22:37:49
624,44716,damaged,2024-08-01 17:07:54
625,173595,not_as_described,2024-09-23 06:36:17
626,170232,late_delivery,2024-07-20 17:51:47
627,17357,changed_mind,2024-11-08 13:40:53
628,160596,changed_mind,2025-02-10 23:44:58
629,23589,damaged,2024-11-30 17:40:51
630,193464,late_delivery,2025-02-15 16:55:37
631,95217,late_delivery,2024-10-23 10:32:24
632,79702,not_as_described,2024-10-07 09:30:00
633,129802,late_delivery,2025-01-06 15:07:39
634,16904,not_as_described,2024-11-11 01:48:16
635,187109,late_delivery,2024-11-14 13:51:15
636,52113,damaged,2024-09-28 03:29:01
637,42609,late_delivery,2025-06-11 10:54:10
638,37375,changed_mind,2025-05-04 18:05:32
639,34560,changed_mind,2025-01-06 22:17:59
640,10115,late_delivery,2025-03-16 11:40:41
641,24304,damaged,2024-10-06 23:12:31
642,28435,not_as_described,2024-12-14 12:27:18
643,115219,changed_mind,2025-04-28 10:28:28
644,158583,not_as_described,2024-08-15 13:42:02
645,93947,late_delivery,2025-03-23 05:36:52
646,119149,damaged,2024-11-06 01:54:33
647,48070,not_as_described,2024-07-19 22:02:34
648,146862,changed_mind,2024-11-06 18:58:43
649,139191,late_delivery,2024-08-28 14:17:54
650,48066,changed_mind,2024-11-14 18:56:07
651,45922,changed_mind,2024-08-22 17:21:28
652,138863,not_as_described,2024-11-06 12:56:49
653,409,damaged,2025-06-26 23:00:46
654,110284,late_delivery,2025-03-18 06:13:03
655,161863,damaged,2025-03-25 04:40:18
656,166088,not_as_described,2025-02-18 00:29:14
657,106964,late_delivery,2025-03-22 10:44:54
658,169948,not_as_described,2025-06-23 06:23:34
659,78859,not_as_described,2024-08-17 08:34:51
660,134783,changed_mind,2025-01-02 17:46:16
661,34221,late_delivery,2025-01-13 03:16:14
662,126270,late_delivery,2025-01-30 08:37:44
663,80232,changed_mind,2025-03-21 05:19:09
664,196915,damaged,2025-06-03 07:01:42
665,81898,not_as_described,2025-02-18 14:51:07
666,99253,not_as_described,2024-09-26 10:36:06
667,78209,not_as_described,2025-05-30 01:18:24
668,102153,late_delivery,2025-06-18 13:44:15
669,190197,damaged,2025-06-22 19:38:34
670,9507,changed_mind,2024-09-14 12:18:30
671,102833,late_delivery,2025-05-14 08:45:04
672,87806,changed_mind,2025-06-15 07:03:41
673,190467,late_delivery,2025-05-27 09:28:48
674,36989,changed_mind,2024-08-15 13:42:37
675,166357,late_delivery,2025-01-02 02:01:03
676,114412,damaged,2025-01-13 23:33:44
677,37768,late_delivery,2025-06-25 21:27:37
678,127156,late_delivery,2025-04-29 10:51:33
679,41479,not_as_described,2024-11-12 20:15:12
680,148393,changed_mind,2024-09-23 17:02:59
681,8056,late_delivery,2024-12-14 16:35:32
682,192877,not_as_described,2024-08-30 16:47:40
683,105629,changed_mind,2024-09-23 03:00:35
684,110554,changed_mind,2025-06-04 20:26:27
685,113952,changed_mind,2024-09-14 00:08:17
686,191498,damaged,2025-03-12 08:34:09
687,160726,damaged,2024-12-07 00:54:33
688,197807,changed_mind,2025-04-12 09:13:09
689,83,damaged,2024-12-29 01:40:27
690,124057,not_as_described,2025-06-27 19:39:58
691,37306,changed_mind,2024-08-02 05:18:54
692,180785,not_as_described,2025-04-23 21:31:34
693,17402,late_delivery,2025-02-06 22:39:54
694,6108,late_delivery,2025-02-03 08:14:09
695,127968,changed_mind,2024-11-23 14:39:11
696,112789,not_as_described,2025-06-12 04:08:24
697,163731,not_as_described,2025-04-23 22:08:36
698,88041,changed_mind,2025-03-22 21:42:17
699,88637,changed_mind,2025-04-13 19:37:21
700,196117,changed_mind,2025-01-18 09:15:42
701,198053,damaged,2024-07-21 21:39:30
702,28177,not_as_described,2024-12-25 07:41:44
703,105808,damaged,2025-02-02 19:26:18
704,158982,late_delivery,2025-02-06 14:06:03
705,54147,damaged,2025-01-22 02:36:29
706,56072,damaged,2024-12-26 16:16:45
707,145141,not_as_described,2024-11-20 12:16:57
708,59873,not_as_described,2024-11-02 00:44:24
709,69307,changed_mind,2025-04-10 00:56:20
710,95898,changed_mind,2025-06-30 15:39:04
711,14774,changed_mind,2024-12-25 21:06:16
712,27367,damaged,2025-05-14 13:54:25
713,23593,changed_mind,2025-01-16 08:47:37
714,125476,damaged,2024-09-08 07:05:35
715,63381,damaged,2024-10-15 18:52:51
716,157425,late_delivery,2025-04-26 00:33:02
717,12168,damaged,2024-09-16 13:04:54
718,199865,damaged,2024-08-08 22:22:48
719,20888,changed_mind,2024-10-10 07:41:04
720,138398,late_delivery,2024-11-14 06:51:43
721,26647,damaged,2024-09-30 11:41:35
722,77676,late_delivery,2025-02-13 20:31:10
723,97001,not_as_described,2024-09-27 02:41:50
724,72223,not_as_described,2025-05-01 20:56:14
725,38882,not_as_described,2024-09-22 06:36:43
726,132225,not_as_described,2024-09-19 21:02:34
727,68634,changed_mind,2025-05-19 22:14:07
728,165479,late_delivery,2024-07-16 02:13:31
729,126534,damaged,2025-06-13 04:54:39
730,33174,changed_mind,2025-01-06 07:35:41
731,62699,damaged,2024-10-03 04:44:09
732,54489,changed_mind,2025-04-11 00:19:24
733,108814,changed_mind,2025-01-29 03:12:12
734,32971,damaged,2024-07-18 13:28:08
735,66970,changed_mind,2024-08-02 23:08:22
736,99537,changed_mind,2025-05-18 02:05:44
737,73915,not_as_described,2025-02-09 04:13:24
738,166435,changed_mind,2025-06-03 22:27:09
739,127509,damaged,2025-04-14 10:09:13
740,157557,changed_mind,2025-02-20 13:07:59
741,172860,damaged,2024-11-04 11:37:24
742,126223,damaged,2024-11-30 19:42:34
743,87400,changed_mind,2025-01-02 10:52:02
744,28610,damaged,2024-12-16 06:42:51
745,45910,changed_mind,2025-06-17 01:24:12
746,22855,late_delivery,2024-09-07 04:46:04
747,47374,late_delivery,2025-02-21 19:57:08
748,27085,damaged,2024-10-26 03:18:49
749,155283,late_delivery,2024-08-28 01:36:37
750,25928,damaged,2024-08-22 00:03:50
751,182509,changed_mind,2024-09-01 11:04:20
752,153177,changed_mind,2025-06-21 01:13:29
753,68803,late_delivery,2025-02-28 08:49:59
754,171820,not_as_described,2025-07-10 01:02:00
755,18475,changed_mind,2024-09-18 20:34:15
756,41394,damaged,2025-07-01 14:26:38
757,48699,late_delivery,2024-12-13 17:33:27
758,9537,not_as_described,2024-12-16 22:37:37
759,4602,changed_mind,2025-04-22 12:40:02
760,140415,not_as_described,2025-04-23 10:27:15
761,102085,late_delivery,2025-06-30 15:33:27
762,135411,not_as_described,2024-08-12 05:49:13
763,2159,late_delivery,2024-08-20 10:41:11
764,149407,changed_mind,2024-11-20 01:52:32
765,106786,changed_mind,2025-05-04 11:54:29
766,23150,damaged,2025-06-20 05:51:17
767,41029,changed_mind,2025-06-15 23:01:25
768,7740,damaged,2024-09-09 10:05:54
769,40169,changed_mind,2024-11-24 23:56:52
770,95330,damaged,2024-11-24 12:20:23
771,23979,changed_mind,2025-02-24 14:11:13
772,33318,damaged,2025-04-06 21:27:06
773,155415,not_as_described,2025-05-07 16:33:15
774,116729,not_as_described,2024-08-11 12:50:32
775,53159,changed_mind,2025-05-27 03:01:56
776,76934,changed_mind,2025-03-07 09:29:32
777,78202,changed_mind,2024-10-11 04:39:41
778,165838,changed_mind,2025-04-25 16:25:17
779,84334,damaged,2025-05-04 13:42:12
780,140731,late_delivery,2024-11-30 09:54:23
781,42370,changed_mind,2025-03-09 01:03:44
782,138183,damaged,2024-09-10 08:06:59
783,195052,not_as_described,2024-07-29 10:01:47
784,111687,damaged,2024-10-16 15:38:39
785,52816,changed_mind,2025-01-03 10:29:54
786,136998,changed_mind,2024-11-26 23:40:25
787,108201,late_delivery,2025-03-13 03:12:55
788,36820,changed_mind,2025-03-22 05:39:08
789,164004,not_as_described,2024-10-29 19:52:34
790,35348,late_delivery,2025-01-19 12:50:15
791,69375,late_delivery,2024-10-01 11:54:19
792,195853,damaged,2024-07-29 18:24:06
793,151354,changed_mind,2024-10-02 00:11:23
794,138965,not_as_described,2024-12-19 13:13:03
795,136216,not_as_described,2025-01-13 09:51:18
796,9823,not_as_described,2025-03-06 05:06:54
797,83364,not_as_described,2024-10-30 06:35:07
798,63059,not_as_described,2024-10-16 06:43:22
799,118114,late_delivery,2025-06-05 02:08:47
800,80629,changed_mind,2024-12-12 23:35:36
801,27050,damaged,2025-01-12 23:05:54
802,94468,damaged,2024-11-27 14:42:48
803,129984,damaged,2025-01-04 00:43:00
804,80378,damaged,2024-10-31 23:42:26
805,169293,not_as_described,2024-09-26 08:49:26
806,142026,changed_mind,2024-12-06 23:32:43
807,68794,damaged,2024-12-11 06:57:41
808,122353,changed_mind,2025-01-05 18:32:19
809,75272,changed_mind,2025-02-03 12:32:16
810,110758,not_as_described,2024-07-19 14:51:52
811,126497,damaged,2024-08-24 16:30:54
812,126193,changed_mind,2025-04-22 06:06:35
813,78068,not_as_described,2024-08-29 01:27:38
814,198375,damaged,2024-11-14 01:16:54
815,22256,changed_mind,2025-04-23 21:12:27
816,96363,damaged,2024-10-12 09:00:38
817,148542,damaged,2024-08-18 04:13:10
818,127444,not_as_described,2025-04-19 03:55:04
819,183216,changed_mind,2025-02-10 03:46:52
820,127178,not_as_described,2025-05-13 21:54:22
821,184771,damaged,2025-02-03 04:16:25
822,81033,late_delivery,2025-02-17 12:42:58
823,43165,late_delivery,2024-10-20 12:10:34
824,748,not_as_described,2025-01-01 02:21:51
825,129944,late_delivery,2025-07-08 20:40:59
826,107366,damaged,2024-09-19 16:39:41
827,79228,changed_mind,2025-04-18 10:45:26
828,92275,not_as_described,2024-12-17 16:29:44
829,35407,damaged,2024-08-16 03:10:31
830,196413,changed_mind,2024-08-04 11:52:19
831,150764,changed_mind,2024-08-02 13:06:07
832,99629,damaged,2024-10-18 03:45:47
833,140033,late_delivery,2024-08-16 23:31:52
834,149256,not_as_described,2025-04-08 09:06:33
835,96304,late_delivery,2025-05-30 03:13:08
836,74445,damaged,2025-03-28 20:14:09
837,7104,not_as_described,2024-10-03 03:39:19
838,111387,not_as_described,2024-12-10 22:01:57
839,54325,changed_mind,2024-11-05 04:56:21
840,20084,not_as_described,2025-05-13 06:44:12
841,2258,late_delivery,2025-06-21 10:47:00
842,45792,late_delivery,2025-01-07 16:17:55
843,78362,not_as_described,2024-11-16 09:34:53
844,153343,not_as_described,2025-05-27 04:59:26
845,185128,changed_mind,2024-08-31 11:17:55
846,42650,not_as_described,2024-09-03 09:36:03
847,35649,damaged,2025-01-17 01:28:23
848,106782,damaged,2025-05-28 11:17:04
849,156922,not_as_described,2024-12-02 00:55:38
850,161757,not_as_described,2025-05-19 19:43:44
851,194995,late_delivery,2025-04-26 03:01:46
852,165135,damaged,2024-10-10 19:21:26
853,136852,late_delivery,2025-03-28 18:53:49
854,131486,late_delivery,2025-03-01 00:08:41
855,127394,changed_mind,2025-05-06 08:42:37
856,18792,late_delivery,2025-05-26 16:25:57
857,21264,damaged,2024-12-26 14:06:10
858,83995,late_delivery,2024-10-23 20:23:47
859,130189,damaged,2024-07-16 02:10:33
860,96272,late_delivery,2025-04-24 17:50:39
861,73457,damaged,2025-07-04 17:03:38
862,107328,not_as_described,2024-11-25 03:48:42
863,126153,not_as_described,2024-12-26 20:33:41
864,139497,damaged,2025-01-26 16:46:25
865,96042,damaged,2025-05-24 19:12:56
866,175338,damaged,2024-11-27 05:42:34
867,131189,late_delivery,2024-11-20 18:04:39
868,138133,late_delivery,2025-03-03 00:22:18
869,78565,not_as_described,2025-06-03 00:54:09
870,110611,changed_mind,2025-04-23 22:28:14
871,51091,damaged,2025-01-19 08:49:11
872,78320,not_as_described,2025-03-18 20:23:52
873,79006,changed_mind,2025-06-19 04:06:29
874,47544,late_delivery,2024-11-02 09:12:30
875,172918,late_delivery,2025-03-01 11:32:41
876,187279,late_delivery,2024-09-26 06:27:54
877,4506,late_delivery,2024-08-21 18:05:09
878,90465,not_as_described,2024-11-24 04:38:00
879,113312,not_as_described,2025-05-21 01:21:33
880,39,not_as_described,2025-04-04 19:38:26
881,116296,changed_mind,2024-07-26 23:37:22
882,152819,damaged,2024-10-10 00:49:41
883,149617,changed_mind,2024-11-01 21:27:21
884,29369,late_delivery,2025-03-31 16:42:38
885,119993,changed_mind,2024-11-02 14:38:45
886,170581,changed_mind,2025-05-23 22:34:13
887,831,late_delivery,2025-04-21 16:56:46
888,60262,damaged,2024-11-18 08:28:59
889,15286,damaged,2024-07-19 03:52:53
890,124896,not_as_described,2025-04-09 06:30:55
891,69633,damaged,2025-01-11 14:06:59
892,46447,damaged,2025-01-14 21:37:48
893,34462,damaged,2024-12-12 10:02:40
894,116632,damaged,2024-09-26 12:06:27
895,42427,damaged,2025-01-07 23:38:28
896,119478,changed_mind,2025-01-30 09:55:46
897,180923,changed_mind,2025-06-18 07:20:00
898,72253,late_delivery,2024-12-09 12:28:43
899,6380,damaged,2024-07-25 22:02:49
900,153256,damaged,2025-04-11 07:47:20
901,40025,changed_mind,2025-06-27 06:33:50
902,60932,not_as_described,2024-08-08 23:57:43
903,35426,changed_mind,2025-06-08 08:01:10
904,187390,changed_mind,2025-01-22 09:26:40
905,59773,not_as_described,2024-10-27 11:37:28
906,36952,not_as_described,2025-06-06 22:53:01
907,121220,damaged,2025-02-27 02:08:23
908,30059,damaged,2025-02-19 03:54:02
909,163013,damaged,2025-06-22 20:31:24
910,119540,changed_mind,2025-01-25 05:30:11
911,44512,not_as_described,2025-06-19 09:19:51
912,153284,changed_mind,2025-01-22 05:51:42
913,14249,damaged,2024-12-15 18:53:23
914,33163,not_as_described,2024-08-21 23:53:31
915,186964,late_delivery,2024-07-12 00:29:00
916,98241,changed_mind,2025-03-12 10:16:24
917,58968,late_delivery,2024-10-25 22:15:19
918,131169,late_delivery,2025-01-02 17:08:23
919,189513,changed_mind,2024-08-29 13:54:24
920,83362,damaged,2025-01-28 01:47:35
921,127275,damaged,2024-12-08 02:28:01
922,179285,damaged,2024-07-15 04:55:24
923,175852,not_as_described,2024-07-13 21:06:59
924,92864,late_delivery,2025-05-14 05:39:37
925,171584,damaged,2025-03-04 11:10:55
926,139383,damaged,2025-02-22 15:09:30
927,11635,not_as_described,2025-06-09 09:41:32
928,197994,not_as_described,2025-02-14 17:10:34
929,64043,changed_mind,2024-08-01 02:13:09
930,139857,not_as_described,2024-07-27 18:00:34
931,113189,not_as_described,2025-03-31 10:12:08
932,141317,not_as_described,2025-01-29 03:27:18
933,53832,not_as_described,2025-03-20 13:47:52
934,54346,damaged,2024-12-26 23:03:53
935,28883,not_as_described,2025-04-15 09:49:45
936,146729,damaged,2024-10-02 14:23:21
937,38087,late_delivery,2024-12-13 03:07:29
938,98739,changed_mind,2024-10-06 16:42:04
939,191764,late_delivery,2024-11-25 06:49:22
940,197753,late_delivery,2024-12-18 05:15:39
941,90243,damaged,2024-07-28 13:57:21
942,112009,not_as_described,2024-09-25 13:39:50
943,140580,not_as_described,2025-03-13 14:15:52
944,70477,late_delivery,2025-06-07 11:36:04
945,85788,not_as_described,2025-04-09 13:44:11
946,31002,damaged,2024-11-30 05:45:14
947,129570,late_delivery,2025-05-24 02:48:41
948,76684,changed_mind,2024-11-23 11:11:14
949,123160,damaged,2025-04-27 00:48:12
950,146863,changed_mind,2024-07-29 05:20:42
951,177275,changed_mind,2025-05-06 16:29:22
952,68287,changed_mind,2024-11-11 13:41:34
953,94954,not_as_described,2024-09-01 06:35:47
954,184334,changed_mind,2024-11-30 01:08:08
955,51431,changed_mind,2024-08-08 07:17:02
956,138100,not_as_described,2025-03-16 19:34:57
957,176319,damaged,2024-09-11 01:57:41
958,73186,late_delivery,2024-09-20 07:00:36
959,109508,damaged,2024-10-01 21:00:18
960,194311,not_as_described,2025-03-25 21:30:40
961,94029,changed_mind,2024-12-18 14:27:24
962,3527,changed_mind,2025-02-18 15:47:37
963,151204,damaged,2025-01-02 15:24:52
964,6056,damaged,2025-04-20 14:02:46
965,198632,not_as_described,2024-11-04 03:55:34
966,143411,late_delivery,2025-02-26 15:00:10
967,105023,changed_mind,2024-09-13 01:40:08
968,195681,changed_mind,2024-12-14 15:02:01
969,70138,not_as_described,2025-02-17 17:00:18
970,159197,damaged,2025-01-27 20:44:02
971,89656,not_as_described,2024-12-31 16:35:06
972,197800,changed_mind,2025-03-10 21:31:50
973,146070,changed_mind,2024-11-14 14:16:31
974,1013,not_as_described,2025-04-10 21:40:52
975,177689,damaged,2025-05-12 03:44:35
976,190934,late_delivery,2024-09-23 02:09:57
977,56422,late_delivery,2024-12-11 23:53:01
978,85933,late_delivery,2024-07-28 14:56:21
979,117227,late_delivery,2025-01-23 07:34:11
980,191206,damaged,2024-08-04 10:36:58
981,153575,damaged,2025-03-17 14:58:20
982,155429,late_delivery,2024-11-03 00:29:36
983,101093,damaged,2025-03-12 10:14:50
984,41811,late_delivery,2025-01-28 07:51:46
985,116460,changed_mind,2024-08-22 13:25:51
986,56299,damaged,2025-04-03 23:35:26
987,77327,damaged,2025-04-01 16:59:39
988,181193,not_as_described,2025-06-26 05:28:35
989,165347,late_delivery,2025-05-10 13:47:17
990,38660,not_as_described,2024-11-13 11:27:12
991,91106,late_delivery,2024-12-27 10:43:13
992,181470,late_delivery,2025-05-06 23:26:51
993,43497,late_delivery,2025-01-28 12:37:01
994,184497,damaged,2025-02-16 22:36:30
995,171,damaged,2024-09-18 00:06:23
996,73056,changed_mind,2024-08-05 00:42:54
997,58885,not_as_described,2024-12-13 22:45:52
998,42266,changed_mind,2024-12-13 12:44:51
999,20397,changed_mind,2025-01-27 00:04:36
1000,62539,not_as_described,2025-03-12 07:48:14
1001,32412,changed_mind,2025-02-07 14:15:11
1002,143224,changed_mind,2024-11-06 19:05:27
1003,109191,damaged,2025-02-19 21:53:38
1004,199554,late_delivery,2024-08-27 11:35:05
1005,94593,changed_mind,2025-05-19 06:22:28
1006,2196,late_delivery,2024-10-16 02:00:14
1007,167946,changed_mind,2024-07-31 18:03:46
1008,85017,not_as_described,2024-10-27 02:51:58
1009,132408,not_as_described,2025-06-20 16:22:52
1010,136000,late_delivery,2024-07-29 10:51:36
1011,73281,late_delivery,2024-11-11 01:31:56
1012,155749,late_delivery,2025-03-03 09:16:03
1013,121253,not_as_described,2024-11-20 19:09:01
1014,68654,not_as_described,2024-12-01 14:28:47
1015,192160,not_as_described,2024-12-28 15:15:47
1016,13674,damaged,2024-08-14 07:58:38
1017,18953,not_as_described,2024-10-08 13:33:51
1018,58525,late_delivery,2024-10-14 12:44:16
1019,42616,damaged,2024-11-23 23:45:27
1020,156220,changed_mind,2024-07-24 11:42:49
1021,36411,changed_mind,2025-04-14 19:55:59
1022,118713,changed_mind,2024-10-08 15:39:34
1023,86643,damaged,2025-03-04 09:13:47
1024,2892,not_as_described,2024-10-21 06:25:49
1025,173280,late_delivery,2024-10-24 08:43:57
1026,155692,late_delivery,2025-01-01 07:32:01
1027,89194,damaged,2024-09-14 18:49:16
1028,146443,late_delivery,2025-03-07 23:29:27
1029,80297,changed_mind,2024-12-25 23:53:07
1030,44302,not_as_described,2025-05-16 09:57:25
1031,25118,not_as_described,2024-09-12 15:29:54
1032,12821,late_delivery,2024-09-05 08:10:08
1033,148042,late_delivery,2024-09-30 15:16:55
1034,128914,changed_mind,2025-05-29 21:12:27
1035,87168,late_delivery,2025-02-18 23:24:02
1036,33531,late_delivery,2024-09-04 13:39:02
